999249202,ANTH-365-51,WFQS-372-51,PHED-121-51,ART-331-51,EDUC-381-51,SOCI-365-51,CLCS-151-51
999249203,CLCS-184-51,STS-151-51,SOCI-371-51,FILM-175-51,RELI-330-51,AFRS-100-51,ENGL-380-51
999249204,PHIL-234-51,HISP-226-51,COGS-319-51,DRAM-390-56,AFRS-208-51,MATH-220-51,RELI-330-51
999249205,URBS-282-51,BIOL-108-51,GEOG-300-51,PHYS-112-51,SOCI-151-55,MUSI-106-52,PSYC-269-51
999249206,MUSI-153-51,INTL-381-51,FFS-106-51,ECON-102-53,CHEM-272-92,AFRS-308-51,DRAM-310-51
999249207,ART-279-51,PHYS-112-52,DRAM-210-51,CHEM-245-91,JWST-242-51,INTL-381-51,AFRS-208-51
999249208,CHEM-125-83,SOCI-347-51,MATH-348-51,MATH-301-52,ITAL-106-52,GRST-100-51,EDUC-255-51
999249209,GEOG-151-51,ENST-352-51,WFQS-130-51,RELI-102-51,HISP-216-51,MATH-324-51,DRAM-310-51
999249210,MEDS-280-51,BIOL-393-53,CHEM-272-81,ENGL-272-51,AFRS-107-51,EDUC-392-51,COGS-319-51
999249211,POLI-372-51,RUSS-168-51,HIST-301-54,CHEM-125-82,HIST-351-51,ENGL-320-51,STS-151-51
999249212,GNCS-329-51,ART-318-51,MATH-242-51,ESCI-235-51,ART-106-52,ENGL-170-51,MATH-317-51
999249213,ENGL-381-51,LALS-353-51,ENGL-226-51,LALS-263-51,RELI-254-51,DANC-396-51,ENGL-105-51
999249214,EDUC-361-51,ASIA-355-51,BIOL-393-51,ANTH-239-51,INTL-275-51,DANC-364-51,CHEM-272-81
999249215,GRST-125-51,MATH-261-51,WFQS-375-51,ART-358-51,AMST-314-51,RELI-355-51,BIOL-108-54
999249216,ASIA-256-51,HIST-164-51,MATH-220-52,CHEM-125-93,ART-314-51,GNCS-329-51,URBS-255-51
999249217,INTL-106-52,GEOG-300-51,ART-323-51,ENGL-351-51,CHIN-306-51,ESCI-153-51,FILM-288-51
999249218,ENGL-247-51,PSYC-301-51,PSYC-282-51,PHIL-395-51,EDUC-361-51,STS-301-51,ENGL-207-51
999249219,CHEM-245-83,POLI-274-51,BIOL-381-51,DANC-394-51,ANTH-240-51,AFRS-257-51,RUSS-371-51
999249220,MUSI-149-51,HIST-302-51,ESCI-235-51,BIOL-393-51,URBS-387-51,BIOL-370-51,CHIN-106-51
999249221,PSYC-353-51,MUSI-254-51,NEUR-229-52,DANC-366-51,ASIA-358-51,GERM-106-51,DANC-397-51
999249222,AFRS-323-51,MATH-361-51,ASIA-358-51,POLI-343-51,DANC-274-51,SOCI-232-51,ASIA-256-51
999249223,POLI-257-52,GERM-374-51,ART-358-51,PHED-121-51,PHIL-394-51,ASIA-363-51,FILM-260-51
999249224,HIST-351-51,GRST-144-51,FILM-392-51,ART-103-55,MRST-221-51,ART-106-57,ART-314-51
999249225,ASIA-238-51,AFRS-320-51,PSYC-201-52,MUSI-151-51,STS-347-51,INTL-275-51,SOCI-237-51
999249226,ART-106-58,HIST-237-51,FFS-370-51,HIST-301-51,CHIN-106-51,PHED-151-51,ENGL-381-51
999249227,ANTH-245-51,RUSS-332-51,GNCS-329-51,JWST-371-51,MUSI-139-51,GNCS-355-51,DRAM-392-51
999249228,FFS-106-51,PHIL-285-51,PSYC-200-52,GNCS-329-51,MEDS-260-51,ENST-360-51,POLI-274-51
999249229,ASIA-275-51,POLI-358-51,LALS-105-51,ART-358-51,MATH-317-51,CHEM-245-96,BIOC-356-51
999249230,COGS-319-51,ECON-301-51,JAPA-351-51,EDUC-279-51,GEOG-151-51,DANC-396-51,ENST-352-51
999249231,AFRS-320-51,HEBR-106-51,ECON-389-51,ENST-182-51,AFRS-186-51,BIOL-370-51,GRST-284-51
999249232,PHIL-205-51,CMPU-365-51,MATH-317-51,GEOG-303-51,RELI-330-51,HIST-168-51,PHED-151-51
999249233,RELI-102-51,PHED-126-52,PHED-142-51,CMPU-102-51,DANC-367-51,JAPA-206-51,POLI-358-51
999249234,GERM-180-51,JAPA-351-51,ART-331-51,DRAM-304-51,POLI-358-51,PHYS-114-53,SOCI-255-51
999249235,CMPU-145-51,MATH-127-51,HIST-301-54,MATH-301-52,ART-103-52,CMPU-365-51,DANC-395-51
999249236,GERM-109-51,MRST-221-51,EDUC-375-51,POLI-358-51,ENGL-306-51,JWST-371-51,ART-331-51
999249237,ENGL-101-51,PSYC-353-51,PHYS-375-52,JWST-110-51,ECON-389-51,ASIA-314-51,CMPU-203-52
999249238,ART-303-51,STS-347-51,PHED-191-51,PHIL-224-51,DRAM-213-51,ASIA-358-51,HISP-106-52
999249239,LALS-263-51,BIOL-205-51,CMPU-102-52,FILM-319-51,BIOL-393-53,PHIL-395-51,ART-106-54
999249240,POLI-343-51,ESCI-224-51,ENGL-205-53,BIOL-107-52,AFRS-248-51,DRAM-392-51,PSYC-331-51
999249241,MATH-317-51,PHED-190-51,ART-203-51,SOCI-151-53,HIST-168-51,DANC-397-51,ENGL-351-51
999249242,HIST-243-51,RUSS-106-52,POLI-276-51,SOCI-216-51,INTL-273-51,ITAL-106-52,MATH-241-51
999249243,RUSS-371-51,CHEM-245-95,BIOL-246-51,ITAL-106-51,ECON-320-51,PHIL-222-51,INTL-238-51
999249244,ESCI-351-51,BIOL-352-51,HIST-257-51,HIST-237-51,AMST-251-51,RELI-386-51,URBS-144-51
999249245,POLI-274-51,FILM-327-51,EDUC-105-51,RUSS-371-51,JAPA-306-51,PHIL-105-52,GRST-125-51
999249246,POLI-140-51,ASIA-314-51,INTL-360-51,STS-267-51,AMST-366-51,AMST-313-51,DANC-394-51
999249247,PHED-210-51,ASIA-347-51,STS-301-51,AMST-313-51,JWST-242-51,PHIL-320-51,MUSI-101-51
999249248,MATH-220-52,ENGL-351-51,STS-106-51,MATH-348-51,GERM-274-51,CHEM-245-96,POLI-257-51
999249249,DRAM-304-51,DANC-164-51,ECON-238-52,ART-103-54,HISP-229-51,CHEM-272-91,MATH-126-51
999249250,CHEM-245-81,AFRS-308-51,MEDS-353-51,SOCI-365-51,DANC-166-51,AFRS-107-51,MUSI-159-51
999249251,MATH-301-52,ART-318-51,FILM-337-51,WFQS-130-52,CLCS-107-51,ENGL-380-51,PHYS-112-51
999249252,FILM-336-51,ART-366-51,INTL-386-51,ASIA-370-51,HEBR-106-51,ENGL-351-51,RELI-200-51
999249253,GEOG-340-51,DRAM-304-51,GRST-321-51,GERM-374-51,COGS-320-51,POLI-140-51,POLI-384-51
999249254,ART-305-51,ASIA-110-51,BIOL-107-54,ART-103-54,BIOL-108-52,RUSS-168-51,ECON-102-53
999249255,PHIL-320-51,WFQS-130-52,ASTR-105-51,RELI-254-51,DANC-166-51,MATH-317-51,FFS-370-51
999249256,PHED-190-51,ENGL-226-51,HIST-351-51,BIOL-370-51,CMPU-203-51,HIST-326-51,GRST-216-51
999249257,ECON-346-51,MUSI-106-51,RELI-386-51,GNCS-355-51,MEDS-280-51,ANTH-322-51,GEOG-274-51
999249258,FFS-396-51,ART-323-51,CLCS-107-51,COGS-215-51,MUSI-155-51,ENGL-380-51,MATH-241-52
999249259,AFRS-366-51,PHYS-202-51,ECON-102-52,BIOL-108-52,MATH-228-52,PHED-126-52,COGS-319-51
999249260,BIOL-272-91,ART-103-54,ECON-320-52,CHEM-125-93,INTL-381-51,HISP-206-52,ART-106-52
999249261,DANC-364-51,PHIL-101-51,AFRS-323-51,ENGL-381-51,URBS-303-51,SOCI-151-53,RELI-330-51
999249262,PHYS-114-51,FFS-396-51,ECON-301-51,MATH-324-51,GRST-144-51,ENGL-351-51,ART-358-51
999249263,ART-303-51,GEOG-303-51,SOCI-365-51,ENST-270-51,PHYS-112-51,CMPU-102-51,WFQS-201-51
999249264,RUSS-152-51,MUSI-149-51,CHIN-306-51,MATH-127-52,ART-144-51,STS-347-51,HIST-302-51
999249265,GEOG-235-51,ECON-389-51,HIST-351-51,BIOL-387-51,SOCI-151-55,PHIL-330-51,ECON-301-51
999249266,GRST-184-51,AMST-313-51,ANTH-201-51,AMST-329-51,NEUR-249-52,RELI-355-51,FFS-394-51
999249267,MATH-317-51,GERM-260-51,ANTH-201-51,ASIA-370-51,ECON-102-51,DANC-365-51,GNCS-355-51
999249268,PHYS-375-51,COGS-320-51,PHYS-112-53,JAPA-106-52,JWST-371-51,GRST-381-51,COGS-312-51
999249269,PHYS-210-52,BIOL-370-51,HIST-302-51,URBS-274-51,MATH-301-52,ART-303-51,PHYS-112-51
999249270,PHYS-203-51,PHIL-101-51,CMPU-101-52,DRAM-392-51,COGS-311-51,PSYC-331-51,ECON-320-52
999249271,ECON-206-51,HIST-386-51,PHED-192-51,CHEM-125-92,POLI-140-51,ECON-203-51,EDUC-361-51
999249272,HISP-353-51,PHED-190-51,WFQS-130-51,GNCS-351-51,STS-301-53,ECON-307-51,ESCI-153-51
999249273,CMPU-241-51,ENST-352-51,PHIL-320-51,PHYS-245-51,DRAM-310-51,ECON-367-51,DANC-365-51
999249274,WFQS-206-51,URBS-200-51,ENST-182-51,PHIL-222-51,SOCI-237-51,WFQS-375-51,ASIA-370-51
999249275,STS-301-51,WFQS-375-51,PHIL-395-51,ESCI-201-51,BIOL-238-51,AFRS-186-51,URBS-288-51
999249276,GEOG-303-51,STS-301-53,ESCI-235-51,POLI-385-51,AFRS-100-51,POLI-358-51,SOCI-241-51
999249277,POLI-343-51,POLI-140-51,DRAM-310-51,COGS-215-51,URBS-303-51,PHYS-112-51,FFS-380-51
999249278,FILM-221-51,INTL-102-51,MUSI-151-51,RELI-102-51,URBS-257-52,ART-160-51,HIST-241-51
999249279,ANTH-260-51,GNCS-232-51,EDUC-392-51,ENGL-207-51,AFRS-320-51,MATH-241-51,DANC-167-51
999249280,MATH-301-56,INTL-106-52,CMPU-145-51,ENST-381-51,ART-303-51,GNCS-180-51,ECON-346-51
999249281,HIST-301-51,JWST-150-51,MEDS-280-51,ITAL-222-51,CHEM-125-92,MEDS-248-51,CMPU-334-51
999249282,ANTH-365-51,ASIA-314-51,DRAM-102-51,PSYC-241-51,CHEM-352-51,BIOL-226-52,EDUC-215-51
999249283,COGS-312-51,HIST-225-51,SOCI-220-51,POLI-278-51,CMPU-203-51,MUSI-149-51,HISP-106-51
999249284,INTL-106-52,PHYS-112-52,DRAM-392-51,PSYC-253-51,AFRS-240-51,SOCI-185-51,STS-347-51
999249285,CHIN-106-51,ENGL-255-51,AFRS-186-51,HIST-301-52,EDUC-286-51,HIST-302-51,GEOG-340-51
999249286,AMST-314-51,ENGL-351-51,MUSI-106-51,AFRS-221-51,DANC-164-51,CMPU-102-52,STS-301-52
999249287,GNCS-329-51,HIST-275-51,INTL-106-52,ART-106-57,ECON-307-51,INTL-360-51,BIOL-108-52
999249288,PHYS-112-51,MATH-301-54,HISP-216-51,FILM-327-51,PHYS-280-51,HISP-205-53,ASIA-363-51
999249289,DRAM-390-56,AMST-329-51,ANTH-365-51,ASTR-230-51,PHED-142-51,LALS-263-51,PHYS-114-53
999249290,ENST-352-51,ECON-382-51,ESCI-151-51,PSYC-105-52,PHIL-106-52,CHIN-351-51,RUSS-332-51
999249291,ENGL-320-51,AMST-102-51,GNCS-355-51,RELI-330-51,MATH-241-51,RELI-200-51,CHEM-125-93
999249292,ANTH-170-51,ANTH-360-51,JWST-371-51,HIST-355-51,URBS-144-51,ASIA-370-51,MATH-301-51
999249293,HIST-326-51,BIOL-108-52,ASIA-358-51,DANC-264-51,ART-318-51,ECON-389-51,ART-106-54
999249294,GEOG-151-51,MUSI-155-51,ENGL-228-51,GEOG-303-51,POLI-140-52,JAPA-351-51,POLI-384-51
999249295,ECON-301-51,ITAL-237-51,PSYC-231-51,PHED-105-51,ART-366-51,COGS-312-51,PSYC-105-53
999249296,MATH-361-51,ENGL-306-51,POLI-386-51,ECON-346-51,URBS-255-51,AFRS-186-51,CHIN-351-51
999249297,ART-305-51,ENST-352-51,PSYC-353-51,ASIA-106-51,MEDS-322-51,RELI-386-51,ART-382-51
999249298,INTL-381-51,FFS-370-51,CHIN-106-51,DANC-365-51,MEDS-322-51,EDUC-375-51,MATH-361-51
999249299,BIOL-107-56,WFQS-375-51,CMPU-101-54,MATH-241-51,ECON-102-52,ASTR-240-51,CLCS-107-51
999249300,FFS-210-51,MUSI-106-51,URBS-387-51,ENGL-205-51,BIOL-108-53,ECON-320-52,DANC-367-51
999249301,HISP-205-51,DANC-365-51,BIOL-107-53,HISP-206-52,FILM-336-51,HIST-301-53,PSYC-231-51
999249302,POLI-363-51,MUSI-210-51,PSYC-200-51,PHIL-106-51,ECON-206-51,EDUC-381-51,GEOG-340-51
999249303,MUSI-208-51,PSYC-353-51,ART-160-51,FILM-337-51,ITAL-106-52,MATH-301-55,GNCS-355-51
999249304,MUSI-151-51,BIOL-381-51,SOCI-216-51,CMPU-365-51,ITAL-301-51,COGS-320-51,ANTH-170-51
999249305,ART-205-51,EDUC-235-53,WFQS-375-51,EDUC-235-51,WFQS-355-51,ENST-277-51,BIOL-108-53
999249306,JWST-222-51,HIST-355-51,ESCI-351-51,HIST-301-54,ENGL-272-51,ASIA-214-51,HISP-206-52
999249307,CHIN-306-51,BIOL-355-51,PSYC-269-51,DANC-167-51,POLI-385-51,AFRS-221-51,AMST-102-51
999249308,ASIA-365-51,BIOL-107-53,URBS-305-51,PHIL-106-51,ECON-389-51,ESCI-351-51,ART-387-51
999249309,DANC-367-51,PSYC-231-51,BIOL-108-53,ENGL-228-51,ECON-320-52,POLI-363-51,DANC-195-51
999249310,CHEM-125-95,GERM-106-51,HIST-314-51,DANC-395-51,GEOG-300-51,ART-222-51,CLCS-107-51
999249311,PHIL-234-51,ASIA-106-51,BIOC-326-51,PHYS-375-52,RUSS-156-51,ENST-360-51,CMPU-145-51
999249312,ECON-273-51,ENGL-257-51,URBS-255-51,CMPU-334-51,MUSI-106-51,DRAM-392-51,FILM-336-51
999249313,PHIL-391-51,SOCI-151-53,CLCS-270-51,PSYC-341-51,AMST-360-51,CLCS-184-51,ASIA-102-51
999249314,HIST-301-51,PSYC-353-51,DRAM-392-51,ENGL-249-51,SOCI-185-51,ART-160-51,AFRS-366-51
999249315,HIST-355-51,CMPU-365-51,PHYS-375-52,DANC-394-51,FILM-337-51,ANTH-120-52,MATH-348-51
999249316,AFRS-308-51,PHED-142-51,ART-322-51,MATH-301-52,BIOL-355-51,HIST-216-51,FILM-392-51
999249317,CLCS-151-51,MATH-301-56,HIST-314-51,DANC-170-51,SOCI-371-51,AFRS-210-51,AMST-360-51
999249318,PHYS-245-51,DRAM-390-56,ANTH-260-51,AFRS-100-51,NEUR-301-51,SOCI-151-54,CLCS-107-51
999249319,POLI-248-51,HISP-205-52,ART-323-51,EDUC-375-51,PHIL-105-52,BIOC-326-51,DRAM-205-51
999249320,GNCS-351-51,EDUC-351-51,CLCS-151-51,COGS-312-51,AFRS-210-51,MEDS-322-51,ANTH-170-51
999249321,ANTH-360-51,HIST-241-51,ENGL-345-51,MATH-317-51,MEDS-283-51,URBS-303-51,DANC-394-51
999249322,MRST-250-51,ECON-320-51,SOCI-220-51,HEBR-106-51,PHED-125-52,RUSS-371-51,MATH-127-52
999249323,STS-301-53,MEDS-280-51,CHEM-125-94,DANC-397-51,PHYS-114-52,ENGL-101-52,MATH-361-51
999249324,AFRS-240-51,CMPU-241-51,GERM-260-51,MATH-301-55,PHYS-210-52,ENST-360-51,ART-358-51
999249325,GEOG-288-51,INTL-102-51,MATH-324-51,GRST-144-51,ART-382-51,CHEM-245-81,PSYC-105-53
999249326,CHEM-125-93,ECON-346-51,DRAM-392-51,GERM-106-51,DANC-397-51,PHYS-202-52,EDUC-375-51
999249327,PSYC-341-51,MUSI-256-51,ART-366-51,BIOL-107-53,ECON-273-51,ART-256-51,ART-305-51
999249328,JAPA-206-51,MUSI-159-51,ASIA-222-51,STS-301-51,GRST-202-52,PHED-151-51,CHEM-245-92
999249329,PHIL-105-52,ECON-261-51,CHIN-370-51,PHED-190-51,PSYC-259-51,BIOL-381-51,BIOL-108-53
999249330,RELI-330-51,BIOL-381-51,DRAM-392-51,PSYC-341-51,RELI-110-51,GERM-109-51,DANC-166-51
999249331,FFS-380-51,STS-307-51,POLI-245-51,RELI-330-51,MATH-348-51,CMPU-145-51,ECON-267-51
999249332,ASIA-365-51,MEDS-222-51,HISP-353-51,ECON-307-51,URBS-305-51,HIST-302-51,SOCI-151-51
999249333,AFRS-308-51,URBS-303-51,ART-103-53,PSYC-105-54,HIST-168-51,ASIA-365-51,ENGL-380-51
999249334,FFS-380-51,ART-314-51,BIOL-108-54,PHYS-114-51,GEOG-340-51,ENGL-209-51,ART-160-51
999249335,MATH-220-53,INTL-109-51,WFQS-366-51,ECON-301-51,RUSS-332-51,HIST-221-51,DANC-165-51
999249336,FFS-370-51,GEOG-300-51,PHIL-285-51,WFQS-366-51,CMPU-334-51,BIOL-226-52,GRST-144-51
999249337,PHED-190-52,HISP-206-51,ENGL-306-51,ASIA-365-51,FILM-324-51,GERM-374-51,CMPU-365-51
999249338,PHIL-330-51,PSYC-331-51,MATH-220-53,RELI-355-51,GNCS-182-51,ITAL-206-51,SOCI-241-51
999249339,CHEM-125-92,FFS-394-51,GEOG-151-51,ENGL-351-51,ENST-153-51,RELI-386-51,MUSI-106-51
999249340,HIST-302-51,PHED-190-51,ASIA-370-51,ECON-367-51,PHED-192-51,SOCI-237-51,FILM-260-51
999249341,BIOL-381-51,COGS-319-51,JAPA-351-51,DANC-170-51,CHIN-306-51,MATH-317-51,PSYC-301-51
999249342,ECON-235-52,FILM-175-52,PSYC-105-52,ART-106-53,SOCI-151-55,ANTH-360-51,ECON-203-52
999249343,PHIL-394-51,AFRS-255-51,PHED-191-51,ECON-367-51,ECON-203-51,ECON-102-51,PHYS-210-52
999249344,PHED-105-51,BIOL-381-51,MATH-220-53,ENGL-236-51,CMPU-102-51,CHIN-306-51,POLI-385-51
999249345,BIOL-217-51,EDUC-105-51,WFQS-237-51,BIOL-108-51,POLI-386-51,POLI-358-51,ANTH-120-51
999249346,INTL-381-51,EDUC-375-51,HIST-355-51,ESCI-153-51,STS-301-53,FFS-396-51,PHYS-112-51
999249347,ART-279-51,DANC-160-51,DRAM-310-51,EDUC-255-51,ECON-203-51,URBS-303-51,GRST-284-51
999249348,RUSS-371-51,ANTH-245-51,POLI-278-51,ART-103-54,DANC-367-51,ANTH-120-51,GEOG-303-51
999249349,PSYC-341-51,COGS-320-51,STS-301-52,ART-160-51,ANTH-260-51,HISP-106-51,BIOL-381-51
999249350,PHIL-340-51,BIOC-356-51,ANTH-360-51,MATH-220-52,AFRS-320-51,FFS-370-51,HIST-302-51
999249351,STS-301-51,DANC-364-51,MUSI-256-51,ART-256-51,CHEM-295-50,CHEM-272-82,ART-318-51
999249352,AFRS-237-51,PSYC-331-51,ART-106-56,PSYC-341-51,HIST-221-51,RELI-110-51,DANC-174-51
999249353,URBS-100-51,POLI-343-51,RELI-182-51,ASIA-358-51,STS-220-51,PHIL-320-51,BIOL-107-55
999249354,INTL-360-51,ENGL-320-51,RELI-102-51,PHYS-112-53,MEDS-280-51,ENGL-226-51,HEBR-106-51
999249355,SOCI-216-51,GRST-328-51,GERM-374-51,PHED-190-52,ECON-201-52,SOCI-151-54,ENST-107-51
999249356,CHEM-352-51,ART-292-51,PHIL-320-51,POLI-248-51,CMPU-145-51,ITAL-106-52,ECON-346-51
999249357,PHIL-340-51,GRST-321-51,DRAM-102-51,HIST-221-51,PHYS-112-54,INTL-386-51,JWST-150-51
999249358,FILM-319-51,DRAM-339-51,FFS-288-51,MATH-301-51,ART-331-51,ECON-382-51,PHIL-320-51
999249359,BIOC-356-51,URBS-144-51,DANC-266-51,MUSI-159-51,ANTH-170-51,RELI-280-51,ASIA-365-51
999249360,CMPU-101-51,STS-307-51,FILM-288-51,GRST-146-51,RUSS-106-52,MUSI-149-51,INTL-249-51
999249361,HISP-229-51,PHIL-394-51,MATH-324-51,ECON-307-51,GEOG-282-51,MATH-321-51,POLI-358-51
999249362,HIST-355-51,NEUR-301-51,ASIA-281-51,MATH-348-51,MATH-317-51,PHED-190-52,HIST-301-54
999249363,URBS-276-51,PHIL-340-51,CHEM-352-51,GRST-381-51,RELI-280-51,DRAM-204-51,ENGL-381-51
999249364,ART-314-51,ART-217-51,MUSI-155-51,CHIN-351-51,FILM-319-51,CMPU-241-51,ASIA-358-51
999249365,CHEM-125-81,ART-387-51,SOCI-371-51,ECON-273-51,INTL-381-51,DANC-364-51,BIOL-272-91
999249366,HIST-355-51,FFS-380-51,SOCI-365-51,MATH-301-55,GRST-202-51,MUSI-256-51,DRAM-392-51
999249367,ANTH-239-51,ASIA-355-51,HIST-301-51,COGS-215-51,BIOL-355-51,WFQS-375-51,RUSS-332-51
999249368,CMPU-365-51,PHIL-395-51,DANC-165-51,AFRS-107-52,DANC-265-51,AFRS-320-51,DANC-174-51
999249369,ECON-206-51,HIST-301-51,HISP-206-51,MEDS-280-51,CMPU-365-51,CMPU-102-52,HIST-302-51
999249370,ENGL-209-51,ASIA-358-51,PSYC-105-53,MUSI-101-51,ANTH-365-51,FILM-319-51,AFRS-272-51
999249371,AMST-329-51,URBS-303-51,POLI-207-51,PHYS-280-51,CHIN-351-51,MUSI-157-51,ENGL-170-51
999249372,AMST-248-51,EDUC-351-51,PSYC-229-52,FFS-106-51,STS-221-51,MUSI-106-52,CMPU-334-51
999249373,GNCS-351-51,CMPU-224-51,PHED-121-51,PHIL-395-51,BIOL-355-51,MATH-301-55,CHEM-272-81
999249374,ANTH-170-51,DANC-367-51,ART-387-51,EDUC-279-51,HISP-206-53,URBS-288-51,HIST-263-51
999249375,MATH-228-51,RUSS-371-51,PSYC-274-51,GNCS-355-51,BIOL-226-51,BIOL-238-51,HIST-351-51
999249376,MEDS-222-51,HISP-205-52,STS-221-51,ASTR-105-51,ASIA-214-51,ART-103-52,STS-220-51
999249377,MUSI-106-51,JWST-222-51,ASL-106-51,GERM-260-51,ENGL-101-52,BIOL-226-52,CHEM-272-82
999249378,POLI-276-51,PSYC-105-54,GRST-202-51,CHEM-245-82,GEOG-153-51,PHIL-394-51,DANC-265-51
999249379,RUSS-168-51,ART-272-51,CHEM-245-91,HIST-301-52,GERM-211-51,CHEM-125-81,PSYC-249-51
999249380,ECON-203-52,EDUC-381-51,ART-314-51,BIOC-356-51,RELI-182-51,DANC-215-51,ASIA-365-51
999249381,PHIL-105-51,ASIA-256-51,ENGL-205-52,BIOL-246-51,PHIL-205-51,BIOL-108-53,ASIA-363-51
999249382,CHIN-370-51,PHIL-105-51,MUSI-220-51,EDUC-381-51,POLI-278-51,POLI-358-51,AMST-248-51
999249383,MATH-301-51,DANC-215-51,MATH-220-53,RELI-386-51,ENGL-205-51,FILM-175-52,CMPU-101-52
999249384,PHIL-105-51,STS-355-51,ANTH-202-51,MEDS-283-51,GRST-144-51,GEOG-151-51,PHYS-112-53
999249385,DRAM-200-51,STS-267-52,ENGL-205-51,PHIL-220-51,AFRS-186-51,BIOL-370-51,ANTH-201-51
999249386,HIST-301-51,ENGL-236-51,CHEM-245-96,GRST-146-51,CHEM-245-93,RUSS-154-51,EDUC-232-51
999249387,URBS-305-51,ENST-107-51,BIOL-370-51,HISP-205-53,ECON-206-51,ENST-360-51,ESCI-277-51
999249388,HISP-205-51,RUSS-152-51,CHEM-272-81,ART-108-51,ASIA-347-51,MATH-221-53,FILM-288-51
999249389,ANTH-235-51,ECON-200-51,WFQS-366-51,BIOL-107-56,ENST-284-51,ART-213-51,PSYC-282-51
999249390,MEDS-160-51,MATH-221-51,AFRS-210-51,ART-358-51,PHIL-340-51,BIOL-381-51,ECON-273-51
999249391,DRAM-232-51,HIST-272-51,ENGL-245-51,URBS-274-51,DANC-267-51,FILM-209-51,ANTH-120-51
999249392,MUSI-254-51,SOCI-151-53,POLI-358-51,ART-305-51,BIOL-108-53,ECON-389-51,POLI-343-51
999249393,POLI-385-51,ASIA-273-51,DANC-160-51,ANTH-365-51,WFQS-241-51,PSYC-200-52,DRAM-392-51
999249394,BIOL-355-51,AFRS-168-51,PSYC-105-53,GERM-182-51,ECON-200-52,FILM-175-52,BIOC-356-51
999249395,ENGL-101-52,FFS-370-51,MUSI-153-51,ECON-273-51,AFRS-225-51,STS-355-51,FFS-106-52
999249396,WFQS-375-51,MATH-324-51,RELI-242-51,MATH-261-51,FILM-392-51,NEUR-301-51,INTL-106-52
999249397,HEBR-106-51,AFRS-257-52,CHEM-245-83,WFQS-372-51,GNCS-232-51,CMPU-101-53,STS-278-51
999249398,MATH-348-51,MATH-126-51,HIST-314-51,ART-106-56,ENGL-205-54,MATH-321-51,CHEM-272-93
999249399,GEOG-151-51,CHEM-272-92,PHYS-112-53,CHEM-272-91,ECON-200-52,ESCI-235-51,ENST-352-51
999249400,WFQS-284-51,PSYC-269-51,PSYC-105-52,ECON-346-51,MATH-228-51,MEDS-371-51,MEDS-248-51
999249401,EDUC-235-52,AFRS-221-51,LALS-229-51,MATH-221-51,HISP-205-53,ART-108-51,ENGL-105-51
999249402,DANC-394-51,POLI-160-51,GEOG-274-51,JAPA-106-51,AMST-313-51,ART-323-51,JWST-371-51
999249403,ART-331-51,ENGL-306-51,URBS-305-51,STS-220-52,PSYC-282-51,CHEM-125-81,ANTH-360-51
999249404,PHIL-320-51,BIOC-356-51,GEOG-224-51,FFS-370-51,AFRS-240-51,GRST-216-51,ESCI-235-51
999249405,MATH-324-51,RELI-280-51,MUSI-233-51,DRAM-222-51,INTL-102-51,SOCI-185-51,AMST-329-51
999249406,CHIN-351-51,DRAM-339-51,MRST-250-51,PHYS-112-52,NEUR-105-51,RELI-386-51,CHIN-206-51
999249407,ENST-182-51,CHEM-125-83,JAPA-222-51,ECON-248-51,BIOL-370-51,COGS-100-51,MUSI-139-52
999249408,ENST-125-51,CMPU-101-52,DRAM-392-51,BIOL-205-51,SOCI-185-51,CHIN-214-51,GEOG-151-51
999249409,PHED-190-52,JWST-254-51,PHED-193-51,CHEM-245-93,EDUC-250-51,AFRS-308-51,HIST-351-51
999249410,ART-209-51,ESCI-153-51,DRAM-222-51,GRST-184-51,MEDS-248-51,CMPU-240-51,HIST-276-51
999249411,GEOG-224-51,GNCS-329-51,RELI-102-51,ECON-273-51,HISP-206-53,DANC-167-51,RELI-110-51
999249412,HIST-355-51,PSYC-229-52,PHIL-106-51,HISP-206-52,HISP-106-52,DANC-267-51,ENGL-351-51
999249413,FILM-260-51,MATH-317-51,WFQS-221-51,WFQS-241-51,NEUR-241-51,ART-217-51,BIOL-205-52
999249414,ESCI-277-51,CMPU-241-51,ANTH-239-51,MATH-324-51,ENGL-375-51,WFQS-206-51,RUSS-152-51
999249415,ART-106-52,ASIA-314-51,STS-220-52,CHEM-272-91,MUSI-210-51,DRAM-203-51,AFRS-100-51
999249416,PSYC-274-51,AMST-360-51,POLI-257-51,BIOL-226-52,CHIN-108-51,HIST-302-51,ENGL-226-51
999249417,CHEM-245-93,ART-108-51,HIST-257-51,AFRS-233-51,MATH-127-52,EDUC-235-51,DANC-295-51
999249418,DRAM-339-51,PHYS-114-52,ENGL-205-55,CHEM-245-95,MATH-263-51,PHYS-114-53,HIST-301-52
999249419,GERM-283-51,ANTH-245-51,PSYC-353-51,MUSI-157-51,MUSI-106-51,PHYS-210-51,HIST-302-51
999249420,MATH-317-51,COGS-319-51,PHYS-114-53,MEDS-353-51,MUSI-151-51,HEBR-106-51,ANTH-120-52
999249421,ENGL-170-51,SOCI-214-51,WFQS-130-51,POLI-245-51,CHIN-106-51,CMPU-365-51,GRST-216-51
999249422,ART-106-58,JWST-222-51,PSYC-231-51,ITAL-106-51,PHED-192-51,MRST-221-51,DANC-295-51
